date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
1/27/2011,DMqPX4Rnh0QHttENoFgXlA,w1hbc2RJychGWMWg493DXw,"I don't want to reiterate what other people have already said, so the topic of my post will be: How to Optimize your Hot Doug's Experience. First of all, if you want duck fat fries, those are only available on Fridays and Saturdays, and on those days, there will always be a line. So it doesn't really matter when you come (unless you come before 10:30 when it opens?). Yes, people will still come when it's raining or snowing.. weather doesn't stop people in Chicago from carrying on as usual. Weird. Anyway, you know that ""Food Buddha"" show that the Sunda chef does? Well basically, in each episode, he goes to a restaurant and orders OOE -- ""One of Each"". This same approach should be used when ordering at Hot Doug's. Come with about 5-6 of your friends who are willing to share food and together, you can order one of each of the specials. Once you have all your food, people can try the ones that look appealing to them, and basically, everything on the menu looks good, so you'll probably want to try them all. I think I've liked most everything I tried -- but if you're not a big cheese person, you might have to remove some of it. They pile a LOT on each one.",4,2,2,2,0,HOJqzz1WvOmeR9oESJ4d9A
2/21/2009,dJLAu9gxwEtDxslsP,5RXNRrSFdz9_Hajpx4wg0A,"In my opinion this is the best restaurant in China town.  When we go, we try to always choose something new and the worst I've had here is still really good.  Most of their food is absolutely amazing.  The green beans with fermented black beans, the 3 chili chicken, ALL of the eggplant dishes, the spicy cabbage, garlic spinach, Twice cooked chili pork, chili pork, the ribs, the okra.  The dishes here are something special.  If you don't like spicy food though, this is probably not your gig. Although the food is awesome, the service is relatively lame.   One of the guys is ok and seems to take up a lot of the slack of the other servers. You get the feeling that they don't like you - at all.  It's sort of like being waited on by that one aunt that came over and looked at you disapprovingly all night at a family gathering when you were fourteen because she knew you'd started masturbating.   I knew this about the service and still brought my entire wedding party here after being married because the food is that good.  I made advanced reservations and they seated us upstairs in the catery looking area of the restaurant.  My stepmother, who eats nothing but microwaved garbage was the only person who was unimpressed with the food.",5,0,0,1,0,yBRaSkuYwFhYEoucDyD0lA
6/4/2011,tQ5aMC4K1U7WmFI4f1e-Yg,yf_1oleofpgDzcOZwxnViw,"Holy crap!  Best pizza ever!  Too bad they're in the city and I'm in the 'burbs.  We had a fantastic Living Social deal, so we decided to check it out while we were in the city to see a play.  The place is tiny, only a handful of tables, but not too crowded.  They are BYOB, so we brought along a bottle of red to sip while we waited for our order. We had 2 pizzas, the Fogo2go and the 6 cheese.  Both were to die for.  The 6 cheese is absolutely decadent , but everyone should try it at least once.  I'd also never had brie on a pizza, but now I'm a total fan.   After the play, we were waiting in Union station for the train back home, and some homeless guy came up and stole my leftovers!!  At least a whole pizza worth of food!  I guess that means 2 things: 1) I'll have to go back to Fogo2go. 2)  That homeless guy has good taste!!",5,0,0,0,0,juop6_3dLfPDo-un-ZuXrg
9/9/2010,Vk6rgstvZIXUdoWRwpon8Q,MQAGvakngaC1Rk0-WqKm1w,"Awesome beer bar located right down the street from my house. This is a great place to drink the night away, eat, or meet friends. It gets 4 stars because sometimes its god awful to squeeze in here when its packed to capacity.",4,0,0,0,1,sR4EOfPuI-at41uIxIZPhw
7/14/2012,WJ24nMiDo,gXZHlCgge5AQdLva1MqlXw,"Excellent service, great tasting food, perfect spice, and quality of all items were amazing. Ordered a drink as well and bartender was very helpful. Several employees made sure I was happy and comfortable. I last night had dinner which I really enjoy, but buffet I have gone to a few times too and really enjoy. I prefer dinner time, but it is matter of preference. I believe one should try both though. Thank you for a great evening India House, I plan to continue to come often.",5,0,0,0,0,dLS8GPg-K1O-zJ3VJAtiyg
6/15/2011,EkmC0pBb11Y2TeZyCPjyjw,zxWoxJRhxV36c-d4DKfITg,"This place is great.  It reminds me of the east coast and the drinks are amazing.  Great atmosphere, not too loud for talking.",5,0,0,0,1,oEFJ29zAQaCNnQzebHQvpg
7/5/2011,YTuzaNu27Gfw,VgCaXXrDm7E26BWbeU99uw,"For a restaurant that isn't on the cheap, I was surprised to see so many children there. A fun ambiance, Shaw's is your classic Lettuce Entertain You restaurant: the food is good, but the menu isn't so creative. If you like seafood and know what your favorite fish is, go here and you will get it. I think it's a good place for parents to meet your significant other, smart casual and good food.",3,0,0,0,0,dKcO9OQ44RPRlkWe-vToFA
11/3/2011,2kGeZTHaXDnufivS0U5QGQ,gsQlYlrvVxw9Vkr6xUOQTg,Pretty good hot dogs. Enjoy the drive up experience and getting the food in a box.,3,0,0,0,1,FCcgXODBs6O7MGH3VZNyLQ
12/12/2011,cHiFynfb4mS4bJ7OjxEljQ,NE0AkTJe_mhhNUKvdLZBuw,"I loved Garcias... the atmosphere was great, the servers seemed to be working pretty quickly. We were in a large group and didn't have to wait long to get seated or get our food, and even though it was super busy the servers were very attentive. I never had to hunt anyone down for more water. The food was inexpensive and good, it was pretty authentic. The only thing I didn't care for was the service at the door. We apparently came in a wrong entrance and employees could see that we were lost  and just kind of looked at us and kept it moving. Other than that the food was great and so was the wait service.",4,0,0,0,0,08X_5WTOVNvk4SgPRKBjjQ
9/2/2011,ulp6fJWY1ro-XQcbn83SOA,JxRoSYDX_18vTEPnyLaupw,"I came here for my birthday with 5 other people and let me tell you you need more than 20 mins to look at the menu to choose what you would want to eat.  I am indecisive and there were so many good options to choose from! I got the phillip's crab cake.  It was good but the corn that came with it was amazing! It was like their own spin of elotes (corn with mayo, cheese, butter, chile).  The crab cakes was a little dry but my niece had the ribs and that was really good as well!  My borfriend got the pork chop because he is allergic to seafood and I would not reccomend it.  It was a little on the plain side.  Did I mention that it's BYOB?  They have a lot of fancy beers and wines on the back for $6+ on the back of the menu but it isn't worth it.  I had a Delirium which was 10$. I came on a Wednesday night but I made reservations earlier that day so I didn't have much of a wait.I do highly recommend this place if you are too lazy to drive out to the suburbs for Bob Chin's.  The staff is friendly and the service was good.",4,0,0,0,1,50gFzdVglOz88eFJ6v-26A
3/10/2012,tFvzuBxCdcZ8liGEekuGTg,fLnP90koCvjmgdsU0iB3QA,"Hi Frank C. You are supposed to put the hot dog in your mouth, not in your rectum. I saw your glowing review on Garibaldi's, the only place that makes a pizza from scratch to taste like a frozen pizza. Give up reviewing food!",4,0,0,0,1,FCcgXODBs6O7MGH3VZNyLQ
5/8/2007,4w33t0xfRGeepo5PfC4n8w,nzgqccQQN2Yv-w1GFeFRPA,"Calo's has very solid Italian dishes.  The food is not trendy or pretentious, just good, filling, classic Italian fare.  As expected, they have really great pizza (and feature giardinera as a topping which is a HUGE plus in my opinion). That said, I must admit that I miss the OLD Calo's -- the one with the 60's neighborhood pseudo-supper-clubby atmosphere.  It had great character!  On the weekends there was always a band and cute neighborhood couples would trip the light fantastic on the dance floor. Now Calo's has been remodeled (actually it was a couple of  years ago) and the remodel is nice.  The problem is that it's just a little too generic-yuppie. Last time I was there, there was a ""light jazz"" combo (which is OK), but no one was dancing. The ""old school"" atmosphere is definitely missed (at least by this nostalgic ol' queen!). In short, for home-style classic Italian dishes, Calo's know exactly what they're doing (and have been doing it for a long time).",4,0,0,0,0,oLM9piDKbj2PDgy-m3XEcQ
5/30/2011,enMaPNGEjr3AorVr14NG6Q,Valva2MGzBW8ux3641YINA,All I have to say is BACON Hotdog! WOW!!! Best hotdog I've had in my life! yes my life! Chicago dog was kinda boring. The corn dog was YUMO! nice and crispy on the outside,4,0,1,1,0,HOJqzz1WvOmeR9oESJ4d9A
8/9/2011,7K9YslKM0iEhN_9r2yRdBg,WwU2M7rz6Wa7evsb0d2VHQ,"This is the place to bring a date.Great service, unbelievable food.  It is very high quality.  We didn't wait for anything as the wait staff was always there anticipating our needs.I don't recommend that you get one of the whole crab dishes.  It looks like a big spider on your plate and is not that easy to take apart and eat.  The entrees with stuffed crab are the best.There are places to walk around afterwards that are nearby, which again makes it great for a date.Highly recommend!",5,0,0,0,1,dKcO9OQ44RPRlkWe-vToFA
4/12/2012,CvKQtj3Vgvu51ftWqQZpQQ,MO2KVeAliTKsahfQLuK3Yg,"Uninspired.  Nice atmosphere and service, but the food was not all that.",3,1,0,0,0,LlHEzxQTiiLJokn2tli35A
8/5/2011,ThknM0N9siezbmmeRFwPQw,LJKkLcDcYoXR7VJXNcZfcQ,"Not a whole lot to add. We waited between an hour and a half and two hours on a mid-June Friday afternoon. Was the food and the experience worth it? Yes, I enjoyed the dogs. And talking to people in line was a good experience. Would I do it again? No, but I'm glad I did. It was a cool Chicago experience.",3,0,0,0,0,HOJqzz1WvOmeR9oESJ4d9A
10/27/2010,VYf6u3EEF2y3vWKp_qJLHw,vOkffCeTLD-n329kRU1TfA,Best deep dish pizza around. you WONT find better I promise. The only thing that stinks is waiting for the pizza itself! But it's worth it and thats why there are appetizers right!?,4,0,0,0,1,ibreTMGGaQSanZttUchjKg
4/7/2011,xxjgjqKiVqdIgLhacRa2WA,md6cBleA4yYQ6IwHL_pApA,Visited Shaw's for sushi.  Service was ok.  Food was ok.  Nothing to write home about.  Average sushi and there are better places within walling distance.,3,0,0,0,1,dKcO9OQ44RPRlkWe-vToFA
12/25/2010,uEbKy5sJKM2YFn8qv1xxEg,S_v3OYHQLt-1VI_QLRCn4Q,"Last night, we had reservations to go to a...different place. The reservations fell through, and boy am I glad they did! We called Mia Francesca, sure they would be booked, but they were so accommodating and fit us in at the exact time we wanted. Proving again that this place never disappoints! Every time we come here, we leave happy. I haven't come across a less than stellar thing on the menu, the staff is great, and the price is right! With four of us last night, we had two appetizers (calamari-some of the best I've ever had, and a pizza) and two salads (fresh crunchy peapod salad and the Francesca one), and then split two pastas. It was perfect and delicious. Then came the torta lava. I am a chocolate fiend, and this is one of the best chocolate desserts. Ever. Melts in your mouth. We couldn't get over it, so we just shut up and devoured it. And-with all that food and two drinks, the total bill was a little over $100! For four people! And amazing food! What's not to love?",5,1,0,0,0,6PQTqW9j-sriDBQyQCJbjw
